trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source,purpose
t21701,n54250,n59206,28020,car,schedule,HBW_AM
t21702,n5513,n108778,28020,car,schedule,HBSchool_AM
t21703,n5526,n64069,28020,car,schedule,HBW_AM
t21704,n55387,n14083,28020,car,schedule,HBW_AM
t21705,n55685,n96123,28020,car,schedule,HBW_AM
t21706,n5628,n110271,28020,car,schedule,HBW_AM_chained
t21707,n56384,n72015,28020,car,schedule,HBW_AM_chained
t21708,n56675,n61364,28020,car,schedule,HBW_AM
t21709,n569,n158233,28020,car,schedule,HBW_AM
t21710,n57011,n57334,28020,car,schedule,HBW_AM
t21711,n58311,n51527,28020,car,schedule,HBW_AM
t21712,n58498,n39073,28020,car,schedule,HBW_AM
t21713,n5859,n6782,28020,car,schedule,HBSchool_AM
t21714,n59061,n149190,28020,car,schedule,HBW_AM
t21715,n59183,n59852,28020,car,schedule,HBW_AM_chained
t21716,n59300,n47106,28020,car,schedule,HBW_AM_chained
t21717,n5996,n4560,28020,car,schedule,HBSchool_AM
t21718,n5996,n4560,28020,car,schedule,HBSchool_AM
t21719,n5996,n4560,28020,car,schedule,HBSchool_AM
t21720,n59993,n84648,28020,car,schedule,HBSchool_AM
t21721,n6001,n136435,28020,car,schedule,HBW_AM
t21722,n61505,n127387,28020,car,schedule,HBW_AM_chained
t21723,n61505,n77718,28020,car,schedule,HBW_AM_chained
t21724,n61536,n96123,28020,car,schedule,HBW_AM
t21725,n61863,n157321,28020,car,schedule,HBW_AM
t21726,n62212,n12851,28020,car,schedule,HBSchool_AM
t21727,n62954,n62400,28020,car,schedule,HBW_AM
t21728,n6317,n135423,28020,car,schedule,HBW_AM
t21729,n63313,n133683,28020,car,schedule,HBW_AM
t21730,n63395,n59974,28020,car,schedule,HBW_AM
t21731,n63461,n55243,28020,car,schedule,HBW_AM
t21732,n63815,n117744,28020,car,schedule,HBSchool_AM
t21733,n6462,n2243,28020,car,schedule,HBW_AM
t21734,n65053,n2839,28020,car,schedule,HBW_AM_chained
t21735,n65054,n35588,28020,car,schedule,HBW_AM_chained
t21736,n65192,n80391,28020,car,schedule,HBW_AM
t21737,n65307,n131512,28020,car,schedule,HBW_AM
t21738,n65570,n28229,28020,car,schedule,HBW_AM_chained
t21739,n66168,n12851,28020,car,schedule,HBSchool_AM
t21740,n6650,n123719,28020,car,schedule,HBW_AM
t21741,n6650,n123719,28020,car,schedule,HBW_AM
t21742,n6650,n13979,28020,car,schedule,HBW_AM
t21743,n6782,n120808,28020,car,schedule,HBW_AM_chained
t21744,n68017,n59183,28020,car,schedule,HBSchool_AM
t21745,n68050,n57028,28020,car,schedule,HBW_AM
t21746,n68237,n125226,28020,car,schedule,HBW_AM
t21747,n69054,n119029,28020,car,schedule,HBW_AM
t21748,n69054,n147942,28020,car,schedule,HBW_AM
t21749,n6924,n66494,28020,car,schedule,HBW_AM
t21750,n6966,n23527,28020,car,schedule,HBSchool_AM
t21751,n69895,n71287,28020,car,schedule,HBSchool_AM
t21752,n7072,n124769,28020,car,schedule,HBW_AM
t21753,n7072,n75085,28020,car,schedule,HBW_AM
t21754,n70842,n118534,28020,car,schedule,HBW_AM
t21755,n70842,n157501,28020,car,schedule,HBW_AM
t21756,n71287,n120201,28020,car,schedule,HBW_AM_chained
t21757,n71287,n80438,28020,car,schedule,HBW_AM_chained
t21758,n7188,n141390,28020,car,schedule,HBW_AM
t21759,n7188,n91025,28020,car,schedule,HBW_AM
t21760,n72284,n69127,28020,car,schedule,HBW_AM
t21761,n73629,n78783,28020,car,schedule,HBW_AM_chained
t21762,n73629,n78876,28020,car,schedule,HBW_AM_chained
t21763,n74425,n13979,28020,car,schedule,HBW_AM
t21764,n74460,n143989,28020,car,schedule,HBW_AM
t21765,n74460,n45132,28020,car,schedule,HBW_AM
t21766,n74460,n78290,28020,car,schedule,HBW_AM
t21767,n74461,n143860,28020,car,schedule,HBW_AM_chained
t21768,n7462,n12851,28020,car,schedule,HBSchool_AM
t21769,n74724,n130817,28020,car,schedule,HBW_AM
t21770,n75601,n72142,28020,car,schedule,HBW_AM
t21771,n75893,n111251,28020,car,schedule,HBW_AM
t21772,n76264,n65054,28020,car,schedule,HBSchool_AM
t21773,n76895,n20517,28020,car,schedule,HBSchool_AM
t21774,n77320,n80438,28020,car,schedule,HBW_AM_chained
t21775,n77365,n65053,28020,car,schedule,HBSchool_AM
t21776,n7747,n102858,28020,car,schedule,HBW_AM
t21777,n7747,n102858,28020,car,schedule,HBW_AM
t21778,n7758,n129791,28020,car,schedule,HBSchool_AM
t21779,n78018,n42602,28020,car,schedule,HBSchool_AM
t21780,n78308,n149805,28020,car,schedule,HBSchool_AM
t21781,n79103,n130858,28020,car,schedule,HBW_AM
t21782,n79103,n38765,28020,car,schedule,HBW_AM
t21783,n79476,n139540,28020,car,schedule,HBW_AM
t21784,n79767,n35704,28020,car,schedule,HBW_AM
t21785,n80109,n102621,28020,car,schedule,HBW_AM_chained
t21786,n80109,n127222,28020,car,schedule,HBW_AM_chained
t21787,n80153,n61505,28020,car,schedule,HBSchool_AM
t21788,n80817,n64960,28020,car,schedule,HBW_AM
t21789,n81283,n47802,28020,car,schedule,HBSchool_AM
t21790,n81693,n5195,28020,car,schedule,HBW_AM
t21791,n8228,n74521,28020,car,schedule,HBW_AM
t21792,n82629,n112047,28020,car,schedule,HBW_AM
t21793,n82799,n39946,28020,car,schedule,HBW_AM
t21794,n83148,n102300,28020,car,schedule,HBW_AM
t21795,n83148,n102300,28020,car,schedule,HBW_AM
t21796,n83148,n146457,28020,car,schedule,HBW_AM
t21797,n83184,n39207,28020,car,schedule,HBW_AM
t21798,n83199,n80679,28020,car,schedule,HBW_AM
t21799,n83843,n55929,28020,car,schedule,HBW_AM
t21800,n84488,n126798,28020,car,schedule,HBW_AM
t21801,n84488,n132373,28020,car,schedule,HBW_AM
t21802,n84648,n135647,28020,car,schedule,HBW_AM_chained
t21803,n84967,n4056,28020,car,schedule,HBW_AM
t21804,n84967,n55782,28020,car,schedule,HBW_AM
t21805,n84986,n5628,28020,car,schedule,HBSchool_AM
t21806,n85347,n78535,28020,car,schedule,HBW_AM
t21807,n86203,n73629,28020,car,schedule,HBSchool_AM
t21808,n86439,n40884,28020,car,schedule,HBW_AM
t21809,n8644,n73552,28020,car,schedule,HBW_AM
t21810,n86630,n20840,28020,car,schedule,HBSchool_AM
t21811,n86996,n40956,28020,car,schedule,HBW_AM
t21812,n87294,n65570,28020,car,schedule,HBSchool_AM
t21813,n87300,n150920,28020,car,schedule,HBW_AM
t21814,n8743,n26150,28020,car,schedule,HBW_AM
t21815,n87544,n986,28020,car,schedule,HBSchool_AM
t21816,n87949,n58216,28020,car,schedule,HBW_AM
t21817,n88721,n91349,28020,car,schedule,HBW_AM_chained
t21818,n90402,n70730,28020,car,schedule,HBW_AM
t21819,n90544,n56347,28020,car,schedule,HBW_AM_chained
t21820,n9057,n39207,28020,car,schedule,HBW_AM
t21821,n91126,n73552,28020,car,schedule,HBW_AM
t21822,n91750,n28103,28020,car,schedule,HBSchool_AM
t21823,n91750,n28103,28020,car,schedule,HBSchool_AM
t21824,n918,n141390,28020,car,schedule,HBW_AM
t21825,n92616,n39559,28020,car,schedule,HBW_AM
t21826,n95906,n126414,28020,car,schedule,HBW_AM
t21827,n986,n95816,28020,car,schedule,HBW_AM_chained
t21828,n99093,n59649,28020,car,schedule,HBW_AM_chained
t21829,n100055,n53073,28080,car,schedule,HBW_AM_chained
t21830,n100487,n111923,28080,car,schedule,HBW_AM
t21831,n100487,n38956,28080,car,schedule,HBW_AM
t21832,n100487,n87765,28080,car,schedule,HBW_AM
t21833,n100508,n65076,28080,car,schedule,HBW_AM_chained
t21834,n100566,n132679,28080,car,schedule,HBSchool_AM
t21835,n100566,n132679,28080,car,schedule,HBSchool_AM
t21836,n100566,n132679,28080,car,schedule,HBSchool_AM
t21837,n100566,n132679,28080,car,schedule,HBSchool_AM
t21838,n100566,n132679,28080,car,schedule,HBSchool_AM
t21839,n100737,n72538,28080,car,schedule,HBW_AM
t21840,n100749,n62418,28080,car,schedule,HBW_AM
t21841,n10092,n143025,28080,car,schedule,HBW_AM
t21842,n10092,n55120,28080,car,schedule,HBW_AM
t21843,n101,n55449,28080,car,schedule,HBSchool_AM
t21844,n101115,n68037,28080,car,schedule,HBSchool_AM
t21845,n101410,n17684,28080,car,schedule,HBW_AM_chained
t21846,n101411,n101410,28080,car,schedule,HBSchool_AM
t21847,n10173,n74019,28080,car,schedule,HBW_AM
t21848,n102010,n29899,28080,car,schedule,HBSchool_AM
t21849,n102207,n18022,28080,car,schedule,HBW_AM
t21850,n102207,n58268,28080,car,schedule,HBW_AM
t21851,n102411,n143900,28080,car,schedule,HBW_AM
t21852,n102411,n35524,28080,car,schedule,HBW_AM
t21853,n102411,n35524,28080,car,schedule,HBW_AM
t21854,n102411,n44572,28080,car,schedule,HBW_AM
t21855,n102411,n54520,28080,car,schedule,HBW_AM
t21856,n102411,n73891,28080,car,schedule,HBW_AM
t21857,n102411,n82923,28080,car,schedule,HBW_AM
t21858,n102411,n82923,28080,car,schedule,HBW_AM
t21859,n10259,n143142,28080,car,schedule,HBW_AM
t21860,n10259,n46184,28080,car,schedule,HBW_AM
t21861,n102627,n84934,28080,car,schedule,HBW_AM
t21862,n102628,n152703,28080,car,schedule,HBW_AM
t21863,n102789,n61505,28080,car,schedule,HBSchool_AM
t21864,n10298,n23932,28080,car,schedule,HBSchool_AM
t21865,n1031,n12424,28080,car,schedule,HBSchool_AM
t21866,n10347,n102433,28080,car,schedule,HBW_AM
t21867,n10347,n102433,28080,car,schedule,HBW_AM
t21868,n10347,n102433,28080,car,schedule,HBW_AM
t21869,n1042,n52350,28080,car,schedule,HBSchool_AM
t21870,n10464,n4754,28080,car,schedule,HBSchool_AM
t21871,n105507,n159000,28080,car,schedule,HBSchool_AM
t21872,n1057,n80638,28080,car,schedule,HBW_AM
t21873,n10591,n31210,28080,car,schedule,HBW_AM_chained
t21874,n106150,n144657,28080,car,schedule,HBW_AM_chained
t21875,n106150,n31210,28080,car,schedule,HBW_AM_chained
t21876,n106150,n85877,28080,car,schedule,HBW_AM_chained
t21877,n106159,n96123,28080,car,schedule,HBW_AM
t21878,n106331,n145483,28080,car,schedule,HBW_AM_chained
t21879,n106351,n157808,28080,car,schedule,HBW_AM
t21880,n10660,n2531,28080,car,schedule,HBSchool_AM
t21881,n10676,n132679,28080,car,schedule,HBSchool_AM
t21882,n10676,n132679,28080,car,schedule,HBSchool_AM
t21883,n10676,n132679,28080,car,schedule,HBSchool_AM
t21884,n10728,n66587,28080,car,schedule,HBW_AM
t21885,n10738,n57463,28080,car,schedule,HBW_AM
t21886,n10738,n79007,28080,car,schedule,HBW_AM
t21887,n10758,n12424,28080,car,schedule,HBSchool_AM
t21888,n108609,n31210,28080,car,schedule,HBW_AM
t21889,n108609,n31210,28080,car,schedule,HBW_AM
t21890,n108629,n31431,28080,car,schedule,HBW_AM
t21891,n108632,n35631,28080,car,schedule,HBW_AM
t21892,n10923,n39207,28080,car,schedule,HBW_AM
t21893,n10923,n45123,28080,car,schedule,HBW_AM
t21894,n10935,n6918,28080,car,schedule,HBW_AM
t21895,n110031,n13979,28080,car,schedule,HBW_AM_chained
t21896,n110031,n22076,28080,car,schedule,HBW_AM_chained
t21897,n11053,n58426,28080,car,schedule,HBSchool_AM
t21898,n11053,n58426,28080,car,schedule,HBSchool_AM
t21899,n110538,n69690,28080,car,schedule,HBW_AM
t21900,n110538,n69690,28080,car,schedule,HBW_AM
t21901,n110538,n90467,28080,car,schedule,HBW_AM
t21902,n11143,n150170,28080,car,schedule,HBSchool_AM
t21903,n111481,n87699,28080,car,schedule,HBW_AM
t21904,n1115,n12424,28080,car,schedule,HBSchool_AM
t21905,n11152,n30188,28080,car,schedule,HBW_AM
t21906,n11194,n92531,28080,car,schedule,HBW_AM
t21907,n112453,n94882,28080,car,schedule,HBW_AM
t21908,n1133,n45722,28080,car,schedule,HBW_AM
t21909,n113306,n28227,28080,car,schedule,HBW_AM_chained
t21910,n113312,n113306,28080,car,schedule,HBSchool_AM
t21911,n1135,n96123,28080,car,schedule,HBW_AM
t21912,n113559,n17156,28080,car,schedule,HBW_AM
t21913,n11372,n37615,28080,car,schedule,HBW_AM_chained
t21914,n113727,n55510,28080,car,schedule,HBW_AM
t21915,n11383,n80548,28080,car,schedule,HBW_AM_chained
t21916,n11383,n83228,28080,car,schedule,HBW_AM_chained
t21917,n11388,n153103,28080,car,schedule,HBSchool_AM
t21918,n11471,n142125,28080,car,schedule,HBW_AM
t21919,n114856,n92023,28080,car,schedule,HBW_AM
t21920,n11499,n43612,28080,car,schedule,HBW_AM
t21921,n11499,n92527,28080,car,schedule,HBW_AM
t21922,n115279,n72796,28080,car,schedule,HBW_AM
t21923,n115279,n90467,28080,car,schedule,HBW_AM
t21924,n11530,n159000,28080,car,schedule,HBSchool_AM
t21925,n115387,n126414,28080,car,schedule,HBW_AM_chained
t21926,n115387,n80548,28080,car,schedule,HBW_AM_chained
t21927,n115387,n80548,28080,car,schedule,HBW_AM_chained
t21928,n115387,n92531,28080,car,schedule,HBW_AM_chained
t21929,n115396,n36863,28080,car,schedule,HBW_AM
t21930,n115396,n36863,28080,car,schedule,HBW_AM
t21931,n115396,n70523,28080,car,schedule,HBW_AM
t21932,n11543,n112067,28080,car,schedule,HBW_AM
t21933,n11543,n115797,28080,car,schedule,HBW_AM
t21934,n11543,n73552,28080,car,schedule,HBW_AM
t21935,n11551,n112195,28080,car,schedule,HBW_AM_chained
t21936,n11551,n153937,28080,car,schedule,HBW_AM_chained
t21937,n11551,n28840,28080,car,schedule,HBW_AM_chained
t21938,n11551,n30169,28080,car,schedule,HBW_AM_chained
t21939,n11551,n36863,28080,car,schedule,HBW_AM_chained
t21940,n11551,n55109,28080,car,schedule,HBW_AM_chained
t21941,n11551,n59722,28080,car,schedule,HBW_AM_chained
t21942,n1157,n17468,28080,car,schedule,HBW_AM
t21943,n11585,n64471,28080,car,schedule,HBW_AM
t21944,n11592,n66494,28080,car,schedule,HBW_AM
t21945,n11638,n5601,28080,car,schedule,HBSchool_AM
t21946,n11639,n53915,28080,car,schedule,HBW_AM
t21947,n116393,n149790,28080,car,schedule,HBW_AM_chained
t21948,n11681,n31210,28080,car,schedule,HBW_AM
t21949,n11683,n59300,28080,car,schedule,HBSchool_AM
t21950,n11683,n59300,28080,car,schedule,HBSchool_AM
t21951,n117000,n75159,28080,car,schedule,HBW_AM
t21952,n11719,n25301,28080,car,schedule,HBW_AM
t21953,n117227,n72796,28080,car,schedule,HBW_AM
t21954,n117404,n44259,28080,car,schedule,HBW_AM
t21955,n11746,n77703,28080,car,schedule,HBSchool_AM
t21956,n117584,n137978,28080,car,schedule,HBW_AM
t21957,n117644,n11570,28080,car,schedule,HBW_AM_chained
t21958,n117652,n42827,28080,car,schedule,HBW_AM
t21959,n117652,n73560,28080,car,schedule,HBW_AM
t21960,n117814,n42607,28080,car,schedule,HBW_AM_chained
t21961,n117911,n56786,28080,car,schedule,HBW_AM
t21962,n11866,n76059,28080,car,schedule,HBSchool_AM
t21963,n11893,n92531,28080,car,schedule,HBW_AM
t21964,n11898,n31342,28080,car,schedule,HBW_AM
t21965,n11898,n44658,28080,car,schedule,HBSchool_AM
t21966,n119024,n80395,28080,car,schedule,HBW_AM
t21967,n11908,n43863,28080,car,schedule,HBW_AM
t21968,n119150,n56347,28080,car,schedule,HBW_AM
t21969,n119191,n128028,28080,car,schedule,HBW_AM
t21970,n119191,n144350,28080,car,schedule,HBW_AM
t21971,n119191,n66587,28080,car,schedule,HBW_AM
t21972,n119234,n39207,28080,car,schedule,HBW_AM
t21973,n119234,n51540,28080,car,schedule,HBW_AM
t21974,n119237,n68620,28080,car,schedule,HBW_AM
t21975,n119237,n68620,28080,car,schedule,HBW_AM
t21976,n119289,n119448,28080,car,schedule,HBSchool_AM
t21977,n119313,n90023,28080,car,schedule,HBW_AM
t21978,n11932,n92531,28080,car,schedule,HBW_AM
t21979,n119448,n133582,28080,car,schedule,HBW_AM_chained
t21980,n119464,n59001,28080,car,schedule,HBW_AM_chained
t21981,n119464,n75429,28080,car,schedule,HBW_AM_chained
t21982,n11971,n90467,28080,car,schedule,HBW_AM
t21983,n119750,n72785,28080,car,schedule,HBSchool_AM
t21984,n119750,n72785,28080,car,schedule,HBSchool_AM
t21985,n120005,n70064,28080,car,schedule,HBW_AM
t21986,n120183,n77703,28080,car,schedule,HBSchool_AM
t21987,n120218,n60028,28080,car,schedule,HBW_AM
t21988,n120239,n26268,28080,car,schedule,HBW_AM
t21989,n12025,n68354,28080,car,schedule,HBW_AM
t21990,n120274,n57044,28080,car,schedule,HBW_AM
t21991,n120405,n96816,28080,car,schedule,HBW_AM
t21992,n12076,n83228,28080,car,schedule,HBW_AM
t21993,n12088,n96123,28080,car,schedule,HBW_AM
t21994,n12129,n90467,28080,car,schedule,HBW_AM_chained
t21995,n121424,n96123,28080,car,schedule,HBW_AM
t21996,n121652,n132354,28080,car,schedule,HBW_AM_chained
t21997,n121782,n59412,28080,car,schedule,HBW_AM
t21998,n122064,n121652,28080,car,schedule,HBSchool_AM
t21999,n122131,n43612,28080,car,schedule,HBW_AM
t22000,n122131,n49912,28080,car,schedule,HBW_AM
t22001,n122131,n49912,28080,car,schedule,HBW_AM
t22002,n122188,n78882,28080,car,schedule,HBSchool_AM
t22003,n122364,n70523,28080,car,schedule,HBW_AM
t22004,n122364,n70523,28080,car,schedule,HBW_AM
t22005,n122670,n146448,28080,car,schedule,HBSchool_AM
t22006,n122670,n146448,28080,car,schedule,HBSchool_AM
t22007,n122670,n146448,28080,car,schedule,HBSchool_AM
t22008,n122765,n64471,28080,car,schedule,HBW_AM
t22009,n122905,n60755,28080,car,schedule,HBW_AM
t22010,n123142,n92023,28080,car,schedule,HBW_AM
t22011,n123170,n71013,28080,car,schedule,HBW_AM
t22012,n123170,n96349,28080,car,schedule,HBW_AM
t22013,n123414,n78290,28080,car,schedule,HBW_AM
t22014,n123449,n58965,28080,car,schedule,HBW_AM
t22015,n123740,n61795,28080,car,schedule,HBSchool_AM
t22016,n123740,n61795,28080,car,schedule,HBSchool_AM
t22017,n123740,n61795,28080,car,schedule,HBSchool_AM
t22018,n124169,n55510,28080,car,schedule,HBW_AM
t22019,n12424,n100265,28080,car,schedule,HBW_AM_chained
t22020,n12424,n120979,28080,car,schedule,HBW_AM_chained
t22021,n12424,n155644,28080,car,schedule,HBW_AM_chained
t22022,n12424,n40436,28080,car,schedule,HBW_AM
t22023,n12424,n40956,28080,car,schedule,HBW_AM_chained
t22024,n12424,n46842,28080,car,schedule,HBW_AM_chained
t22025,n12424,n90467,28080,car,schedule,HBW_AM_chained
t22026,n124352,n45342,28080,car,schedule,HBW_AM
t22027,n124689,n90467,28080,car,schedule,HBW_AM_chained
t22028,n124828,n145298,28080,car,schedule,HBW_AM
t22029,n124828,n41587,28080,car,schedule,HBW_AM
t22030,n124828,n41587,28080,car,schedule,HBW_AM
t22031,n124828,n87678,28080,car,schedule,HBW_AM
t22032,n125121,n62437,28080,car,schedule,HBW_AM_chained
t22033,n125121,n83267,28080,car,schedule,HBW_AM_chained
t22034,n125133,n62052,28080,car,schedule,HBSchool_AM
t22035,n125331,n80548,28080,car,schedule,HBW_AM
t22036,n12553,n33832,28080,car,schedule,HBSchool_AM
t22037,n12588,n2684,28080,car,schedule,HBW_AM
t22038,n12588,n2684,28080,car,schedule,HBW_AM
t22039,n125898,n130812,28080,car,schedule,HBSchool_AM
t22040,n127384,n115387,28080,car,schedule,HBSchool_AM
t22041,n127384,n115387,28080,car,schedule,HBSchool_AM
t22042,n127384,n115387,28080,car,schedule,HBSchool_AM
t22043,n127384,n115387,28080,car,schedule,HBSchool_AM
t22044,n127598,n26268,28080,car,schedule,HBW_AM
t22045,n127665,n43913,28080,car,schedule,HBSchool_AM
t22046,n127764,n18126,28080,car,schedule,HBW_AM_chained
t22047,n127769,n127764,28080,car,schedule,HBSchool_AM
t22048,n127824,n131337,28080,car,schedule,HBW_AM
t22049,n127961,n10922,28080,car,schedule,HBW_AM
t22050,n127973,n148150,28080,car,schedule,HBW_AM
t22051,n127973,n35020,28080,car,schedule,HBW_AM
t22052,n12813,n95038,28080,car,schedule,HBW_AM
t22053,n128423,n131640,28080,car,schedule,HBW_AM_chained
t22054,n128434,n128423,28080,car,schedule,HBSchool_AM
t22055,n1285,n36388,28080,car,schedule,HBW_AM
t22056,n1285,n80391,28080,car,schedule,HBW_AM
t22057,n12851,n124578,28080,car,schedule,HBW_AM_chained
t22058,n12851,n15789,28080,car,schedule,HBW_AM_chained
t22059,n12851,n36807,28080,car,schedule,HBW_AM_chained
t22060,n12851,n46566,28080,car,schedule,HBW_AM_chained
t22061,n128515,n147792,28080,car,schedule,HBW_AM
t22062,n12852,n12851,28080,car,schedule,HBSchool_AM
t22063,n128731,n47043,28080,car,schedule,HBSchool_AM
t22064,n128844,n57476,28080,car,schedule,HBSchool_AM
t22065,n129041,n72533,28080,car,schedule,HBW_AM
t22066,n12919,n36388,28080,car,schedule,HBW_AM
t22067,n129432,n57484,28080,car,schedule,HBSchool_AM
t22068,n129440,n133435,28080,car,schedule,HBW_AM
t22069,n129440,n133734,28080,car,schedule,HBW_AM
t22070,n129791,n29388,28080,car,schedule,HBW_AM_chained
t22071,n129978,n42083,28080,car,schedule,HBW_AM
t22072,n12999,n102433,28080,car,schedule,HBW_AM
t22073,n13013,n78290,28080,car,schedule,HBW_AM
t22074,n13013,n86826,28080,car,schedule,HBW_AM
t22075,n13021,n61505,28080,car,schedule,HBSchool_AM
t22076,n13038,n120979,28080,car,schedule,HBW_AM
t22077,n130601,n29650,28080,car,schedule,HBW_AM
t22078,n130601,n55782,28080,car,schedule,HBW_AM
t22079,n130710,n6427,28080,car,schedule,HBW_AM
t22080,n130812,n94892,28080,car,schedule,HBW_AM_chained
t22081,n13092,n4560,28080,car,schedule,HBSchool_AM
t22082,n13112,n102433,28080,car,schedule,HBW_AM
t22083,n131158,n83179,28080,car,schedule,HBW_AM
t22084,n131188,n120998,28080,car,schedule,HBW_AM
t22085,n131188,n58039,28080,car,schedule,HBW_AM
t22086,n131207,n87893,28080,car,schedule,HBW_AM
t22087,n131664,n144802,28080,car,schedule,HBW_AM
t22088,n13189,n1648,28080,car,schedule,HBSchool_AM
t22089,n131955,n124086,28080,car,schedule,HBW_AM
t22090,n131975,n114889,28080,car,schedule,HBW_AM
t22091,n13217,n80548,28080,car,schedule,HBW_AM
t22092,n132197,n128644,28080,car,schedule,HBW_AM
t22093,n132679,n105405,28080,car,schedule,HBW_AM_chained
t22094,n132679,n31210,28080,car,schedule,HBW_AM_chained
t22095,n132679,n37520,28080,car,schedule,HBW_AM_chained
t22096,n132679,n40435,28080,car,schedule,HBW_AM_chained
t22097,n132679,n80548,28080,car,schedule,HBW_AM_chained
t22098,n132679,n80548,28080,car,schedule,HBW_AM_chained
t22099,n132679,n83179,28080,car,schedule,HBW_AM_chained
t22100,n132679,n83179,28080,car,schedule,HBW_AM_chained
t22101,n132680,n32508,28080,car,schedule,HBW_AM_chained
t22102,n132837,n37615,28080,car,schedule,HBW_AM
t22103,n132837,n41683,28080,car,schedule,HBW_AM
t22104,n132837,n41683,28080,car,schedule,HBW_AM
t22105,n132837,n90467,28080,car,schedule,HBW_AM
t22106,n13313,n158233,28080,car,schedule,HBW_AM
t22107,n13364,n83007,28080,car,schedule,HBSchool_AM
t22108,n134172,n13863,28080,car,schedule,HBW_AM
t22109,n134172,n43458,28080,car,schedule,HBW_AM
t22110,n134172,n82492,28080,car,schedule,HBW_AM
t22111,n134277,n17055,28080,car,schedule,HBW_AM
t22112,n134277,n61045,28080,car,schedule,HBW_AM
t22113,n134277,n66526,28080,car,schedule,HBW_AM
t22114,n134333,n125121,28080,car,schedule,HBSchool_AM
t22115,n134333,n125121,28080,car,schedule,HBSchool_AM
t22116,n134338,n38003,28080,car,schedule,HBW_AM
t22117,n134338,n95816,28080,car,schedule,HBW_AM
t22118,n134346,n152911,28080,car,schedule,HBW_AM
t22119,n13438,n21962,28080,car,schedule,HBW_AM
t22120,n13438,n31431,28080,car,schedule,HBW_AM
t22121,n134414,n84700,28080,car,schedule,HBW_AM
t22122,n134427,n86202,28080,car,schedule,HBW_AM
t22123,n134521,n126317,28080,car,schedule,HBW_AM
t22124,n1355,n63282,28080,car,schedule,HBSchool_AM
t22125,n1355,n63282,28080,car,schedule,HBSchool_AM
t22126,n135704,n78819,28080,car,schedule,HBSchool_AM
t22127,n135705,n56804,28080,car,schedule,HBW_AM
t22128,n135837,n22126,28080,car,schedule,HBW_AM
t22129,n135935,n151045,28080,car,schedule,HBW_AM
t22130,n136007,n104810,28080,car,schedule,HBW_AM
t22131,n136350,n71223,28080,car,schedule,HBW_AM
t22132,n136674,n41805,28080,car,schedule,HBSchool_AM
t22133,n136761,n80391,28080,car,schedule,HBW_AM_chained
t22134,n136761,n80395,28080,car,schedule,HBW_AM_chained
t22135,n137494,n61505,28080,car,schedule,HBSchool_AM
t22136,n137730,n43612,28080,car,schedule,HBW_AM
t22137,n13798,n70964,28080,car,schedule,HBW_AM_chained
t22138,n13798,n91007,28080,car,schedule,HBW_AM_chained
t22139,n13804,n5100,28080,car,schedule,HBSchool_AM
t22140,n13943,n51524,28080,car,schedule,HBW_AM
t22141,n139809,n137442,28080,car,schedule,HBW_AM
t22142,n13990,n37666,28080,car,schedule,HBW_AM
t22143,n13995,n10242,28080,car,schedule,HBW_AM
t22144,n13995,n72787,28080,car,schedule,HBW_AM
t22145,n139980,n21458,28080,car,schedule,HBW_AM
t22146,n139989,n72538,28080,car,schedule,HBW_AM
t22147,n139989,n72538,28080,car,schedule,HBW_AM
t22148,n139989,n86862,28080,car,schedule,HBW_AM
t22149,n140070,n149790,28080,car,schedule,HBW_AM
t22150,n140070,n87240,28080,car,schedule,HBW_AM
t22151,n140118,n45421,28080,car,schedule,HBW_AM
t22152,n14019,n80548,28080,car,schedule,HBW_AM
t22153,n140195,n67115,28080,car,schedule,HBW_AM
t22154,n140204,n152703,28080,car,schedule,HBW_AM
t22155,n140234,n80042,28080,car,schedule,HBW_AM
t22156,n140733,n39207,28080,car,schedule,HBW_AM_chained
t22157,n14077,n120979,28080,car,schedule,HBW_AM
t22158,n141446,n128650,28080,car,schedule,HBW_AM
t22159,n141446,n153078,28080,car,schedule,HBW_AM
t22160,n141446,n42006,28080,car,schedule,HBW_AM
t22161,n14173,n83372,28080,car,schedule,HBW_AM
t22162,n14204,n90467,28080,car,schedule,HBW_AM
t22163,n14209,n149466,28080,car,schedule,HBSchool_AM
t22164,n142147,n73553,28080,car,schedule,HBW_AM
t22165,n142394,n111923,28080,car,schedule,HBW_AM
t22166,n14240,n16727,28080,car,schedule,HBSchool_AM
t22167,n14257,n92527,28080,car,schedule,HBW_AM
t22168,n143271,n63217,28080,car,schedule,HBW_AM
t22169,n143284,n64471,28080,car,schedule,HBW_AM
t22170,n143284,n73560,28080,car,schedule,HBW_AM
t22171,n143284,n86876,28080,car,schedule,HBSchool_AM
t22172,n143363,n59007,28080,car,schedule,HBW_AM
t22173,n143379,n152741,28080,car,schedule,HBW_AM
t22174,n143379,n30433,28080,car,schedule,HBW_AM
t22175,n143379,n38918,28080,car,schedule,HBW_AM
t22176,n143548,n106097,28080,car,schedule,HBW_AM
t22177,n143898,n69690,28080,car,schedule,HBW_AM_chained
t22178,n144128,n66594,28080,car,schedule,HBSchool_AM
t22179,n1445,n49143,28080,car,schedule,HBSchool_AM
t22180,n1445,n49143,28080,car,schedule,HBSchool_AM
t22181,n144514,n146448,28080,car,schedule,HBSchool_AM
